year,season,league_name,week,date,team_1,team_2,result
2020.0,spring,BL,1,2020-01-21,Brussels Guardians,RSCA,0-1
2020.0,spring,BL,1,2020-01-21,Sector One,Timeout Esports,1-0
2020.0,spring,BL,1,2020-01-21,Brussels Guardians,KV Mechelen,1-0
2020.0,spring,BL,1,2020-01-21,Sector One,Aethra,1-0
2020.0,spring,BL,2,2020-01-28,Timeout Esports,KV Mechelen,1-0
2020.0,spring,BL,2,2020-01-28,RSCA,Aethra,0-1
2020.0,spring,BL,2,2020-01-28,Timeout Esports,Brussels Guardians,1-0
2020.0,spring,BL,2,2020-01-28,RSCA,Sector One,0-1
2020.0,spring,BL,3,2020-02-04,KV Mechelen,Sector One,0-1
2020.0,spring,BL,3,2020-02-04,Aethra,Brussels Guardians,1-0
2020.0,spring,BL,3,2020-02-04,KV Mechelen,RSCA,0-1
2020.0,spring,BL,3,2020-02-04,Aethra,Timeout Esports,0-1
2020.0,spring,BL,4,2020-02-11,Brussels Guardians,Sector One,0-1
2020.0,spring,BL,4,2020-02-11,KV Mechelen,Aethra,1-0
2020.0,spring,BL,4,2020-02-11,RSCA,Timeout Esports,0-1
2020.0,spring,BL,5,2020-03-12,Sector One,Timeout Esports,1-0
2020.0,spring,BL,5,2020-03-12,Brussels Guardians,KV Mechelen,0-1
2020.0,spring,BL,5,2020-03-12,Sector One,Aethra,1-0
2020.0,spring,BL,5,2020-03-12,Brussels Guardians,RSCA,1-0
2020.0,spring,BL,6,2020-02-25,RSCA,Sector One,0-1
2020.0,spring,BL,6,2020-02-25,Timeout Esports,Brussels Guardians,1-0
2020.0,spring,BL,6,2020-02-25,RSCA,Aethra,0-1
2020.0,spring,BL,6,2020-02-25,Timeout Esports,KV Mechelen,1-0
2020.0,spring,BL,7,2020-03-03,Aethra,Timeout Esports,0-1
2020.0,spring,BL,7,2020-03-03,KV Mechelen,RSCA,0-1
2020.0,spring,BL,7,2020-03-03,Aethra,Brussels Guardians,0-1
2020.0,spring,BL,7,2020-03-03,KV Mechelen,Sector One,0-1
2020.0,spring,BL,8,2020-03-10,RSCA,Timeout Esports,1-0
2020.0,spring,BL,8,2020-03-10,KV Mechelen,Aethra,1-0
2020.0,spring,BL,8,2020-03-10,Brussels Guardians,Sector One,0-1
2020.0,summer,BL,1,2020-06-02,Sector One,Brussels Guardians,1-0
2020.0,summer,BL,1,2020-06-02,RSCA,KV Mechelen,1-0
2020.0,summer,BL,1,2020-06-02,Sector One,Aethra,1-0
2020.0,summer,BL,1,2020-06-02,RSCA,Team 7AM,1-0
2020.0,summer,BL,2,2020-06-09,KV Mechelen,Aethra,1-0
2020.0,summer,BL,2,2020-06-09,Brussels Guardians,Team 7AM,0-1
2020.0,summer,BL,2,2020-06-09,KV Mechelen,Sector One,0-1
2020.0,summer,BL,2,2020-06-09,Brussels Guardians,RSCA,1-0
2020.0,summer,BL,3,2020-06-16,Aethra,RSCA,1-0
2020.0,summer,BL,3,2020-06-16,Team 7AM,Sector One,0-1
2020.0,summer,BL,3,2020-06-16,Aethra,Brussels Guardians,0-1
2020.0,summer,BL,3,2020-06-16,Team 7AM,KV Mechelen,0-1
2020.0,summer,BL,4,2020-06-23,Sector One,RSCA,1-0
2020.0,summer,BL,4,2020-06-23,Aethra,Team 7AM,1-0
2020.0,summer,BL,4,2020-06-23,Brussels Guardians,KV Mechelen,0-1
2020.0,summer,BL,5,2020-06-30,RSCA,Team 7AM,0-1
2020.0,summer,BL,5,2020-06-30,Sector One,Aethra,0-1
2020.0,summer,BL,5,2020-06-30,RSCA,KV Mechelen,0-1
2020.0,summer,BL,5,2020-06-30,Sector One,Brussels Guardians,1-0
2020.0,summer,BL,6,2020-07-07,Brussels Guardians,Team 7AM,0-1
2020.0,summer,BL,6,2020-07-07,KV Mechelen,Sector One,0-1
2020.0,summer,BL,6,2020-07-07,Brussels Guardians,RSCA,0-1
2020.0,summer,BL,6,2020-07-07,KV Mechelen,Aethra,1-0
2020.0,summer,BL,7,2020-07-14,Team 7AM,KV Mechelen,0-1
2020.0,summer,BL,7,2020-07-14,Aethra,Brussels Guardians,1-0
2020.0,summer,BL,7,2020-07-14,Team 7AM,Sector One,1-0
2020.0,summer,BL,7,2020-07-14,Aethra,RSCA,1-0
2020.0,summer,BL,8,2020-07-21,Brussels Guardians,KV Mechelen,0-1
2020.0,summer,BL,8,2020-07-21,Aethra,Team 7AM,1-0
2020.0,summer,BL,8,2020-07-21,Sector One,RSCA,1-0
2017.0,spring,BRCC,1,2017-01-24,ProGaming Esports,IDM Pirata,2-0
2017.0,spring,BRCC,1,2017-01-25,T Show,Keep Gaming,2-0
2017.0,spring,BRCC,1,2017-01-25,INTZ.Genesis,Iron Hawks,2-0
2017.0,spring,BRCC,2,2017-01-31,Keep Gaming,INTZ.Genesis,0-2
2017.0,spring,BRCC,2,2017-02-01,Iron Hawks,IDM Pirata,1-1
2017.0,spring,BRCC,2,2017-02-01,T Show,ProGaming Esports,0-2
2017.0,spring,BRCC,3,2017-02-07,IDM Pirata,T Show,0-2
2017.0,spring,BRCC,3,2017-02-08,Iron Hawks,Keep Gaming,2-0
2017.0,spring,BRCC,3,2017-02-08,ProGaming Esports,INTZ.Genesis,0-2
2017.0,spring,BRCC,4,2017-02-14,ProGaming Esports,Iron Hawks,2-0
2017.0,spring,BRCC,4,2017-02-15,INTZ.Genesis,T Show,2-0
2017.0,spring,BRCC,4,2017-02-15,IDM Pirata,Keep Gaming,1-1
2017.0,spring,BRCC,5,2017-02-28,INTZ.Genesis,IDM Pirata,2-0
2017.0,spring,BRCC,5,2017-03-01,Keep Gaming,ProGaming Esports,0-2
2017.0,spring,BRCC,5,2017-03-01,Iron Hawks,T Show,0-2
2017.0,summer,BRCC,1,2017-06-06,Kabum,IDM Gaming,2-0
2017.0,summer,BRCC,1,2017-06-07,Remo Brave,Iron Hawks,0-2
2017.0,summer,BRCC,1,2017-06-07,Operation Kino,Merciless Gaming,1-1
2017.0,summer,BRCC,2,2017-06-13,Remo Brave,Operation Kino,0-2
2017.0,summer,BRCC,2,2017-06-14,Iron Hawks,IDM Gaming,2-0
2017.0,summer,BRCC,2,2017-06-14,Merciless Gaming,Kabum,1-1
2017.0,summer,BRCC,3,2017-06-20,Iron Hawks,Kabum,0-2
2017.0,summer,BRCC,3,2017-06-21,Operation Kino,IDM Gaming,1-1
2017.0,summer,BRCC,3,2017-06-21,Remo Brave,Merciless Gaming,0-2
2017.0,summer,BRCC,4,2017-06-27,IDM Gaming,Merciless Gaming,1-1
2017.0,summer,BRCC,4,2017-06-28,Kabum,Remo Brave,2-0
2017.0,summer,BRCC,4,2017-06-28,Operation Kino,Iron Hawks,1-1
